	MisSyn	pli	Length	GO	sHet	mrna	n_mrna	CDS	lof	phy	Set
GCST005367_EFO_0004631	-0.145085	1.1955	66671.5	11.0	0.002114625	18.716885724722232	32.5	1363.5	49.981	1.026	Common
GCST90448242_HP_0000360	-0.64655	0.5920000000000001	209067.5	10.0	0.09453829999999999	4.233846990740739	34.0	2538.0	73.85900000000001	1.0425	Common
GCST008276_EFO_0010067	0.003365000000000007	0.4895	317571.0	8.0	0.0533858	10.278283324074076	53.5	3114.5	133.905	1.0535	Common
GCST90025959_EFO_0004458	-0.12382	0.639	25774.0	35.0	0.0194985	10.411673648148149	48.0	1441.0	55.362	1.026	Common
GCST002995_HP_0002015	0.14276	0.44	66448.0	6.0	0.0644877	19.23856394259259	54.0	1146.0	52.217	1.0346666666666666	Common
GCST90269642_EFO_0022168	0.063051	0.815	37609.0	17.0	0.012730809999999999	11.262061187037038	49.0	1528.0	54.131	1.0246666666666666	Common
GCST90269684_EFO_0022289	-0.08885515	1.1044999999999998	43619.0	24.0	0.00576726	13.130353481481478	43.5	1662.0	56.3685	0.9835	Common
GCST007581_EFO_0004143	0.12213	0.735	58172.0	15.0	0.0128585	5.999960925925925	52.0	2276.0	114.72	1.026	Common
GCST002638_EFO_0000217	0.4931	0.6775	205263.0	12.0	0.03342225	23.047543975277776	42.5	1926.0	53.625	1.0895833333333333	Common
GCST90277980_EFO_0004242	0.255525	0.8165	82837.0	10.5	0.0249705	6.156697115740741	50.5	2111.0	83.043	1.0935	Common
GCST006486_EFO_0000649	0.41331	0.976	30561.0	8.0	0.039496989999999996	9.387775393518519	38.5	1656.0	35.164	1.026	Common
GCST90428476_EFO_0004192	0.093409	1.033	207071.0	11.0	0.00280726	9.714788777777777	46.0	979.0	30.416	1.1205714285714286	Common
GCST90239777_EFO_0002609	0.049704	0.8425	105914.5	18.5	0.01330224	6.689238307407406	46.5	1113.5	38.697	1.1255000000000002	Common
GCST011210_EFO_0000407	-0.059675	0.538	28868.0	20.0	0.0607824	20.676973703703705	54.0	2337.0	76.584	1.066	Common
GCST90018925_MONDO_0005147	0.081475	0.69	293873.0	25.0	0.08303115	4.028550916666666	46.0	1233.0	61.45	1.0331875	Common
GCST007431_EFO_0004713	0.098769	0.722	139805.0	13.0	0.02577355	9.844268518518518	52.0	1769.0	57.854	1.026	Common
GCST90018952_EFO_0006336	0.096954	0.602	134407.0	17.0	0.0504942	13.38966251481481	53.0	2230.0	71.203	1.082	Common
GCST011437_MONDO_0019338	-0.16819	1.146	12531.0	24.0	0.00308732	54.23665537037037	54.0	1037.0	46.127	1.026	Common
GCST90011818_MONDO_0002367	-0.75151	1.143	71136.0	34.0	0.00239605	4.117869259259259	54.0	1574.0	58.297	1.026	Common
GCST009267_EFO_0003819	0.386795	0.9815	124332.0	6.5	0.007719145	6.633956375925926	43.5	1255.5	39.3845	1.0775	Common
GCST90269730_EFO_0022339	0.26161500000000004	0.63	69958.0	16.5	0.03365105	14.745761111111108	53.0	1694.0	63.9225	1.026	Common
GCST90245820_EFO_0004593	-0.44364	1.138	26845.0	21.0	0.00196618	2.959453514814816	13.0	1417.0	50.699	0.939	Common
GCST90245226_EFO_0009767	-0.41681500000000005	1.143	80825.0	12.0	0.007642940000000001	6.156074225000001	41.5	1246.0	53.745	1.0828	Common
GCST90275070_MONDO_0018076	-0.327827	0.47	160543.5	10.5	0.07711545	3.6561770518518517	41.0	2517.0	85.116	1.026	Common
GCST001662_EFO_0005917	0.109066	0.775	536705.5	22.0	0.0439575	4.667366234074073	34.5	2011.5	31.4945	0.85075	Common
GCST90014268_MONDO_0005129	0.013066	0.449	160046.0	14.0	0.0794872	9.08318304074074	50.0	1795.0	51.954	1.128	Common
GCST010515_EFO_0003756	-0.0733445	0.9209999999999999	82635.5	5.0	0.002927005	2.1644365745370364	14.5	966.5	39.158500000000004	1.041375	Common
GCST001198_MONDO_0005301	0.075948	0.74	65777.0	18.0	0.0201434	8.76276759259259	53.0	1787.0	42.25	1.0255	Common
GCST90027055_MONDO_0018364	0.24421	1.024	50607.0	12.0	0.00541212	7.587582394444445	50.0	1867.0	60.029	1.0882222222222222	Common
GCST007072_EFO_0000319	-0.13722499999999999	0.77	101509.5	16.0	0.0283776	10.052960970370371	52.0	1679.0	55.92	1.026	Common
GCST002921_EFO_0001378	0.3764805	0.889	217776.5	16.0	0.00700744	17.65725142592593	45.0	1932.5	97.46549999999999	1.028875	Common
GCST90239750_EFO_0004593	0.16825	0.643	108530.0	20.0	0.0189323	5.414605185185185	42.0	1725.0	59.764	1.0858	Common
GCST90448626_EFO_0009188	-1.1109	0.821	57798.0	16.0	0.0265232	22.471894629629624	54.0	1833.0	50.926	1.0233333333333334	Common
GCST90455618_MONDO_0005180	-0.841755	0.7424999999999999	51933.0	46.0	0.04259	16.76959678796296	54.0	1518.5	54.328	1.0105	Common
GCST007521_EFO_0009759	0.027697	0.646	165240.0	16.0	0.034345	8.588156111111111	53.0	879.0	33.094	1.0431666666666668	Common
GCST012377_EFO_0005763	0.39283	0.515	188244.0	9.0	0.0665911	19.702442685185183	53.0	1078.0	40.969	1.13725	Common
GCST011049_MONDO_0008315	0.1658	0.695	89323.5	17.0	0.034814200000000003	10.98121324074074	53.0	1602.0	53.223	1.026	Common
GCST90025953_EFO_0004574	0.34076	0.726	43523.0	55.0	0.01533415	11.506377703703706	33.0	1800.5	57.1635	1.0161785714285714	Common
GCST90204201_EFO_0000275	-0.077572	0.6415	159841.0	15.0	0.05452315	10.258685185185186	52.0	1905.5	66.588	1.04925	Common
GCST90018933_EFO_0000729	-0.12417	0.739	78649.0	11.0	0.0225896	4.000062020370372	46.0	1123.0	34.693	0.8544999999999999	Common
GCST90269687_EFO_0022236	0.06734485	1.1175	47769.0	20.5	0.00199946	10.595812887037038	44.0	1496.0	52.415	0.973	Common
GCST90002396_EFO_0010701	0.0395845	0.722	69351.0	16.0	0.03756925	14.028431481481482	54.0	1618.0	49.8865	1.067	Common
GCST90025955_EFO_0004614	0.27756	0.883	59916.0	29.0	0.0105771	12.01094651851852	38.0	1391.0	47.979	1.026	Common
GCST90302063_EFO_0022153	0.092531	0.827	118494.0	11.0	0.0191081	9.98522053703704	54.0	1380.0	50.699	1.059	Common
GCST90018606_EFO_0001422	-0.724675	1.114	45670.5	30.5	0.00400014	29.145342687962966	48.0	1461.5	48.251999999999995	0.6447499999999999	Common
GCST90018907_EFO_1001494	0.334855	0.6619999999999999	62493.5	24.5	0.0520481	22.127227462962956	44.0	1693.5	59.683	1.005	Common
GCST90245851_HP_0003418	-0.16615	0.674	116315.0	18.0	0.0191423	8.507326092592592	52.0	1378.0	44.097	1.1193333333333333	Common
GCST009129_EFO_0007777	1.0589	0.568	67165.0	28.0	0.0498163	6.112772074074074	53.0	1049.0	58.81	1.040375	Common
GCST90134547_MONDO_0005041	-0.061855	0.626	194598.5	10.5	0.08186545	12.271818074074073	51.5	1521.5	58.706	1.138	Common
GCST90269557_EFO_0009765	0.030436	0.883	53328.0	13.0	0.0189323	8.181534814814816	52.0	1480.0	50.699	1.1006666666666665	Common
GCST90432068_MONDO_0005147	0.015395000000000006	0.3935	67362.0	20.5	0.10352765	4.220223983055555	10.5	936.5	33.2945	0.9543999999999999	Common
GCST008152_EFO_0004338	-0.012877	0.637	189644.0	15.0	0.0546554	9.33987678611111	52.0	1821.0	54.557	1.1052857142857142	Common
GCST90296696_EFO_0004593	-0.04441500000000001	0.8905	155452.0	17.0	0.0118229	2.959453514814816	13.0	1417.0	39.498999999999995	1.0858	Common
GCST90474667_EFO_0009130	0.358525	0.9690000000000001	15854.0	10.0	0.00596113	33.60812070925925	53.0	1507.5	52.680499999999995	1.018	Common
GCST001417_EFO_0002609	0.1797	1.023	103727.0	9.0	0.0187249	19.329624629629627	54.0	768.0	29.56	1.136	Common
GCST90002355_EFO_0004833	0.278725	0.687	92952.0	15.0	0.0334255	11.432657592592593	53.0	1563.0	48.406	1.026	Common
GCST90269712_EFO_0022235	-0.14251000000000003	0.6685000000000001	37198.5	23.0	0.02258275	18.937517685185192	52.5	1950.0	64.2465	1.026	Common
GCST90002326_EFO_0004527	0.067009	0.678	70380.0	16.0	0.0455013	14.212595555555552	54.0	1496.0	49.065	1.06475	Common
GCST90134549_HP_0000545	0.021062	0.707	322850.0	13.0	0.0336847	4.99872746111111	36.0	2010.0	68.433	1.0921666666666667	Common
GCST001255_MONDO_0005147	0.14122	0.747	239436.0	9.0	0.0104621	7.980377049999999	37.0	2250.0	103.96	1.138	Common
GCST90269607_EFO_0022148	-0.11304149999999999	0.7075	73176.0	17.0	0.039964849999999996	14.280063518518517	52.5	1928.0	64.2465	1.014625	Common
GCST010994_HP_0000545	-0.037140000000000006	0.38949999999999996	371294.0	13.5	0.07362969999999999	10.820681715740738	51.5	4182.5	145.695	1.0675	Common
GCST90103752_EFO_0007800	0.81995	0.338	403492.5	12.0	0.0908639	6.112772074074074	53.0	3912.0	128.63	1.026	Common
GCST90007526_EFO_0006941	-0.10244	0.924	113900.0	28.0	0.0140373	6.112772074074074	47.0	1446.0	57.617	1.040375	Common
GCST90428730_EFO_0004532	0.10197	0.6255	120126.0	16.0	0.04594885	11.593584074074071	53.0	1658.0	62.900000000000006	1.0736428571428571	Common
GCST90293095_EFO_0009959	0.66266	1.134	446763.0	7.0	0.00147082	5.37253098148148	53.0	907.0	39.906	1.026	Common
GCST90244011_EFO_0004532	0.30318999999999996	0.592	89651.5	15.5	0.04203175	10.207806923148146	52.5	2067.5	68.5975	1.026	Common
GCST90274223_EFO_0003144	0.28026	0.555	118589.0	17.0	0.0503667	11.823215925925924	53.0	1728.0	58.81	1.026	Common
GCST90267361_EFO_0003877	-0.067619	0.266	153183.0	28.0	0.212767	8.663537277777777	53.0	1049.0	58.81	1.1105	Common
GCST007209_EFO_0004210	-0.08337349999999999	1.0675	54837.0	16.5	0.00199946	6.848031328703702	36.0	1497.5	54.221000000000004	1.026	Common
GCST90239630_EFO_0010967	0.182025	0.8314999999999999	138128.5	9.0	0.0331984	9.770175694444443	49.0	1410.5	34.1	1.1195	Common
GCST90310296_EFO_0005763	0.043288	0.614	118454.0	16.0	0.0476413	13.21017851851852	53.0	1757.0	60.6215	1.071	Common
GCST90092000_EFO_0003894	0.0076154	0.797	114155.0	14.0	0.02120145	9.900026851851852	51.0	1593.0	50.786	1.08	Common
GCST011360_MONDO_0001823	-0.02473	0.79	220380.0	25.0	0.00793729	5.978709537037037	5.0	5878.0	164.32	1.0278333333333334	Common
GCST005009_EFO_0003106	0.18892	0.7945	46334.5	19.0	0.0231579	11.392418203703704	53.0	1529.5	48.561499999999995	1.044	Common
GCST90302148_EFO_0022325	-0.38162	0.963	103727.0	11.0	0.00576726	13.120146296296296	52.0	1332.0	49.19	1.026	Common
GCST90276149_HP_0012115	0.17987999999999998	0.495	238623.5	7.0	0.07689014999999999	9.91724531388889	44.0	1211.5	46.6365	1.1336923076923076	Common
GCST90319897_EFO_0000384	0.056355000000000016	0.6615	64401.0	26.0	0.050878150000000004	9.722995447222221	53.0	1455.0	42.1905	1.072	Common
GCST90292536_EFO_0004238	-0.0031015	0.771	83253.5	16.0	0.0162558	8.675925546296295	52.5	1925.0	65.357	1.04	Common
GCST90275073_EFO_1000049	1.42205	0.748	216753.5	16.5	0.00997072	4.347082011944443	44.0	3352.5	111.055	1.0391249999999999	Common
GCST90093302_MONDO_0005575	-0.17521	0.799	124795.0	29.0	0.0409047	25.464322037037032	54.0	1065.0	36.358	1.138	Common
GCST008158_EFO_0004340	0.040818	0.594	176989.0	15.0	0.050494	9.938416925925926	53.0	1738.5	68.532	1.0898333333333334	Common
GCST90020072_EFO_0000729	-0.016659999999999994	0.6605	112694.5	17.5	0.05202275	8.899466813888889	50.5	1723.5	57.7505	1.0815000000000001	Common
GCST90010715_EFO_0002609	-0.21338	0.624	135816.0	19.0	0.0565996	7.141024453703704	50.5	1989.0	85.389	1.062	Common
GCST90018926_MONDO_0005148	0.083924	0.697	144383.0	15.0	0.03522235	10.817670370370372	53.0	1674.0	59.318	1.062	Common
GCST90239691_EFO_0004274	0.5766600000000001	0.792	76913.0	14.0	0.023976860000000003	6.153846259259259	43.5	1942.0	70.515	1.026	Common
GCST90302083_EFO_0022270	0.09217349999999999	1.027	28331.0	20.5	0.005941915	10.805697241666667	49.0	1928.0	60.332499999999996	1.0126249999999999	Common
GCST000907_EFO_0000681	0.54529	0.71	105812.0	36.0	0.0261941	36.2347762962963	54.0	2170.0	55.721	1.0543333333333331	Common
GCST003880_MONDO_0005090	0.59289	0.586	78347.0	20.0	0.0204183	6.174475333333334	51.0	2761.0	110.61	1.0533333333333337	Common
GCST009685_EFO_0000537	0.0078059	0.7605	121317.0	20.0	0.021442	11.60755529111111	52.0	2015.0	68.25649999999999	1.039153846153846	Common
GCST90281254_EFO_0007993	-0.016138	0.836	54456.0	24.0	0.008881865	17.84188352037037	53.0	1407.0	55.579499999999996	1.0525	Common
GCST90269649_EFO_0022312	0.22864500000000001	0.7809999999999999	50860.0	18.5	0.0182827	11.709219518518518	52.0	1597.5	57.519000000000005	1.026	Common
GCST90454273_EFO_0006812	0.37633	0.695	77472.0	19.0	0.0290464	7.919862018518518	45.0	1989.0	64.09	0.947	Common
GCST90269629_EFO_0022174	-0.14716	1.138	36903.0	22.0	0.002725315	10.411673648148149	40.0	1446.0	49.488	1.022	Common
GCST90435418_MONDO_0007915	-0.30582	0.99	97116.5	15.5	0.0131885	4.338700794444446	39.0	1314.0	52.001	1.02175	Common
GCST001949_EFO_0000668	-0.0864885	0.8135	211205.5	13.5	0.06223240000000001	5.551316481481481	52.5	1218.5	30.396	1.1133333333333333	Common
GCST90018944_EFO_0004736	0.131175	0.769	73508.0	17.0	0.0227805	12.173735055555554	53.0	1605.0	54.992	1.026	Common
GCST90455522_EFO_0000571	0.1537365	0.538	87006.0	25.0	0.06303665	7.588623915740741	32.0	1740.5	76.5905	1.0585	Common
GCST90269622_EFO_0022164	0.077791	0.9405	40616.0	20.0	0.00768025	9.936167471296297	44.5	1537.0	56.2345	1.0253333333333332	Common
GCST90002400_EFO_0007985	0.066422	0.738	74642.5	16.0	0.0276158	11.896110185185185	53.0	1595.0	51.123999999999995	1.026	Common
GCST007728_MONDO_0018364	0.13765	0.599	370694.0	11.0	0.07916645	9.944565809259256	48.5	2160.0	76.093	1.1114545454545455	Common
GCST90258619_EFO_0004255	0.10138950000000001	0.8265	57220.0	18.5	0.00863998	10.213661620370372	54.0	1925.5	45.307	1.01	Common
GCST003268_EFO_1001494	0.504095	0.4635	67339.0	26.0	0.0645728	28.028706277777783	54.0	1721.0	72.155	1.089	Common
GCST90018814_MONDO_0005129	0.33045	0.464	91578.0	19.0	0.067867	14.848694074074071	54.0	1795.0	53.605	1.0885	Common
GCST90056183_EFO_0004309	0.158035	0.7195	70258.0	17.5	0.0365828	14.905089499999999	54.0	1574.5	50.7035	1.0719555555555556	Common
GCST000563_EFO_0003898	-0.351935	0.964	172690.0	19.0	0.01008503	6.628856850000003	24.5	2100.5	73.932	0.9126875	Common
GCST90302130_EFO_0022273	0.24625999999999998	0.7284999999999999	75679.0	17.0	0.0175115	12.565546407407407	53.0	1533.0	54.926	1.054	Common
GCST012465_MONDO_0004985	0.1433	0.467	145392.0	20.0	0.08991095	9.869366185185186	54.0	2329.0	84.973	1.116	Common
GCST90002404_EFO_0009188	0.045034000000000005	0.7615000000000001	73532.5	16.0	0.0310801	14.026291574074069	54.0	1666.5	50.834500000000006	1.04925	Common
GCST90002406_EFO_0007986	0.126645	0.751	66467.0	14.0	0.02831265	14.43099333333333	54.0	1736.0	54.909000000000006	1.0293145161290322	Common
GCST004210_EFO_0007800	0.50398	0.9844999999999999	309800.5	19.0	0.012468900000000002	11.39855411111111	53.5	1395.5	62.969500000000004	1.0331875	Common
GCST007289_EFO_0009322	0.2141	1.116	204098.0	4.0	0.00609403	2.9261999814814823	48.0	1512.0	41.156	1.026	Common
GCST90264173_EFO_1000786	0.07726000000000001	0.8534999999999999	97006.5	16.0	0.019517	2.6625026629629627	22.0	863.5	30.482499999999998	1.08	Common
GCST90302001_EFO_0022189	0.26493	0.71	74480.5	15.5	0.0182394	17.078555462962967	53.0	1471.0	55.721	1.054	Common
GCST90269665_EFO_0021903	-0.139485	0.8105	64370.5	16.0	0.011711309999999999	11.377280296296297	52.5	1425.5	53.218	1.0436	Common
GCST012232_EFO_0006925	-0.28252	0.998	63193.0	16.0	0.0150929	14.011429629629628	53.0	1595.0	51.226	1.026	Common
GCST90269672_EFO_0022226	0.19305500000000003	1.123	19206.5	22.5	0.00307199	6.358636216666667	30.5	1194.5	47.467	0.9325	Common
GCST90454275_EFO_0000729	0.64745	0.739	121072.0	35.0	0.0225896	1.8095795122222225	19.0	1275.0	42.53	0.825375	Common
GCST011390_EFO_0010067	0.4385	0.966	97632.0	10.0	0.0108809	6.535201751851852	43.0	3142.0	135.59	0.969	Common
GCST009382_EFO_0001073	-0.0046659999999999965	0.7324999999999999	102737.5	16.0	0.011514135	5.020157091666668	47.5	1278.5	54.141000000000005	1.0556875	Common
GCST90025975_EFO_0010701	-0.13047	0.7435	30056.5	18.5	0.01648665	10.567765120370371	50.5	1300.5	39.7205	1.026	Common
GCST90270081_EFO_0004314	0.19135000000000002	0.6895	123478.0	14.0	0.036817550000000004	10.686217111111112	53.0	1732.5	54.522000000000006	1.124	Common
GCST011205_EFO_0000538	0.16092250000000002	0.41100000000000003	264550.5	29.0	0.059913549999999996	14.237903972222224	54.0	2191.0	65.03	1.1375	Common
GCST002129_EFO_0000649	0.72206	0.806	197317.0	17.0	0.0199889	5.579233914814815	28.0	2148.0	48.672	1.1293846153846152	Common
GCST007043_EFO_0003778	0.823645	0.8245	24928.0	22.0	0.0136421	36.99486925925926	54.0	2624.5	89.56450000000001	1.0185	Common
GCST000691_EFO_0004263	-1.269	0.527	919556.0	15.0	0.0964403	6.07026850675926	39.5	4135.5	105.13	1.0819999999999999	Common
GCST003239_EFO_0005680	-0.358085	0.703	122944.5	9.5	0.040973899999999994	6.897740694444444	47.5	1481.5	47.2265	1.07925	Common
GCST90133362_EFO_0010119	0.063051	0.634	51433.0	17.0	0.0364149	12.01094651851852	53.0	1857.0	63.367	1.026	Common
GCST90269660_EFO_0022157	0.25463	0.751	65542.0	17.0	0.0191081	9.98522053703704	52.0	1496.0	55.869	1.026	Common
GCST004619_EFO_0007986	-0.034796	0.696	75163.0	16.0	0.0345941	14.616154444444444	54.0	1827.0	57.589	1.056	Common
GCST90269511_EFO_0022293	0.16138550000000002	0.8085	70064.5	17.0	0.01112894	9.505142046296296	52.0	1606.0	55.795	1.0715	Common
GCST90244008_EFO_0004574	0.12791	0.796	61624.0	18.0	0.0153831	11.262061187037038	52.0	1440.0	51.553	1.026	Common
GCST90010741_EFO_0005058	0.14206	0.438	350222.0	16.0	0.140688	16.596672407407407	53.0	1857.0	63.367	1.138	Common
GCST90269732_EFO_0022234	0.27523	0.746	80810.0	16.0	0.02258275	13.120146296296296	53.0	1672.0	61.411	1.026	Common
GCST90000513_EFO_1000941	-0.98769	0.362	56796.0	49.0	0.0868557	19.7904775	53.0	1630.0	66.213	1.04175	Common
GCST004278_EFO_0005763	0.058417699999999996	0.6355	106764.0	14.0	0.0393248	13.661228055555553	52.0	1759.0	58.861999999999995	1.026	Common
GCST002073_EFO_0000095	0.4635	0.695	121411.0	36.0	0.0173425	6.237310240740743	40.0	1313.0	41.803	0.9923333333333332	Common
GCST90018852_MONDO_0005041	-0.17216	0.541	288000.0	11.0	0.0863372	7.893190740740739	50.0	2255.0	87.81	1.134	Common
GCST90000514_EFO_0003948	0.060764	0.4155	349763.0	14.5	0.09779784999999999	5.6938310740740725	40.5	2468.0	64.07600000000001	1.1284999999999998	Common
GCST90399737_MONDO_0002108	-0.13810499999999998	0.7295	294581.0	25.0	0.045252600000000004	2.4072307881481483	35.5	2682.5	77.0855	1.0583333333333333	Common
GCST90011900_EFO_0004533	0.035011	0.749	69013.0	16.0	0.0216913	12.646282231481484	54.0	1666.0	52.359	1.0485	Common
GCST90034522_EFO_1000786	-0.861075	0.375	270398.5	20.5	0.09666464999999999	10.091356025	51.0	1791.5	65.141	1.1092499999999998	Common
GCST007093_MONDO_0005178	0.008989499999999997	0.727	137398.5	15.5	0.0363219	10.165921126851854	50.5	1573.5	62.6575	1.075875	Common
GCST90302015_EFO_0022174	0.27523	0.803	50141.0	21.0	0.00980722	11.407492518518517	51.0	1842.0	61.504	1.026	Common
GCST90038453_HP_0001634	1.4423	0.728	244007.0	17.0	0.0178794	8.588156111111111	54.0	1260.0	37.396	1.089	Common
GCST90446533_EFO_0003913	-0.47993	0.559	73267.0	25.0	0.0391562	10.091824074074076	50.0	1671.0	58.651	1.0973333333333333	Common
