Entrez	PhyloP_mean	PhyloP_median	CDS_Length
85002	0.2115301852413185	0.6962499999999999	706
85004	0.8087928924253884	1.0892000000000002	511
85007	0.6107845161737357	0.976	862
85012	0.57365	1.025	603
85013	0.6359026249646473	1.0735	462
85014	0.4508317859327216	1.026	327
85015	0.6566091973607634	1.026	1786
85016	0.6709460027566027	1.096	610
85019	0.6890976773961841	1.07125	670
85021	0.887433043372783	1.138	2014
85025	1.020706	1.138	402
85027	0.7093439999999999	1.026	183
85235	0.526917	1.026	387
85236	0.7236819999999999	1.124	381
85280	0.079712	0.098	465
85285	0.096685	0.14	441
85289	0.158	0.2175	546
85290	0.1504059999999999	0.1485	588
85291	0.305066	0.208	411
85293	0.691923	1.134	297
85294	0.64968	1.01	387
85300	0.585590992475963	1.113	1125
85301	0.6105353877843452	1.026	5583
85302	0.3219209749522755	0.1855	2334
85313	0.836291830142833	1.128	931
85315	0.728549	1.026	1065
85320	0.2492384927489133	0.1945	4120
85329	0.5503938235030397	1.0	909
85352	0.6983013800000001	1.023	600
85354	0.037379	0.147	708
85358	0.7076963665270926	0.999125	3538
85359	0.574264838937929	1.002	606
85360	0.586216520583828	1.026	1798
85363	0.0915645806249749	0.0928	1157
85364	0.7043699999999999	1.026	1212
85365	0.6395795579536371	1.026	1111
85366	0.6690702534896708	1.037	1791
85369	0.8449432915921178	1.138	2371
85376	0.301226	0.137	4920
85377	0.5334878045594842	1.026	2580
85378	0.2945192124542124	0.265	5460
85379	0.3681557750986389	0.57175	3240
85395	0.3520241963183421	0.878	670
85397	0.8779467746115477	1.134	553
85403	0.7507473767038413	1.026	807
85406	0.7426927088667615	1.026	2109
85407	0.6867651450813871	1.026	1413
85409	0.2713545057106119	0.422	1146
85413	0.3457126122224625	0.248	1683
85414	0.6817219494584836	1.026	1662
85415	0.5478086695778748	1.009	2061
85416	0.7004147010416666	0.929	1920
85417	0.3010950295282673	0.17375	2532
85437	0.8818645238197641	1.108	618
85438	0.315913	0.205	1188
85439	0.6837921145851406	1.026	2858
85440	0.856808309631661	1.1374285714285717	5719
85441	0.2055967543149307	0.17825	7096
85442	0.3863339250613065	0.8388888888888889	1338
85443	0.4900554059081553	0.647	2200
85444	0.697944901258152	1.137	3069
85445	0.7040790412961789	1.122	3844
85446	0.6990640181370644	1.026	7719
85449	0.3675789018653547	0.199	2901
85450	0.590912	1.026	1644
85451	0.8442233033292231	1.134	2433
85452	0.2630198579374085	0.247	4837
85453	0.479199	0.948	1254
85455	0.5821199679029957	1.026	4206
85456	0.4283857701348747	0.2245	5190
85457	0.686030573658671	1.0278333333333334	566
85458	0.8461799988126769	1.138	1376
85459	0.4331003859849758	0.23925	5076
85460	0.528034	1.026	3225
85461	0.6875885825277479	1.138	5586
85462	0.4011269542540793	0.169	3432
85463	0.7360754071736629	1.026	2622
85464	0.6464646594219737	0.7660714285714285	1992
85465	0.8525913827470687	1.138	1194
85474	0.3718633769763445	0.9826666666666668	452
85476	0.7425188411230174	1.1196666666666666	2115
85477	0.7520548397572195	1.137	1777
85478	0.6896206785230268	1.018	1474
85479	0.74452506	1.138	600
85480	0.1504412850694444	0.209	384
85481	0.4642279585492228	0.877	1158
85508	0.7827247272727272	1.001	924
85509	0.312862	0.193	585
85569	0.1010703453751187	0.1263333333333333	217
85865	0.7001134470009118	1.129	1045
86614	-0.1104557336688649	0.2113333333333333	821
87178	0.6757468897156085	0.7214999999999999	1284
87769	0.227316	0.1929999999999999	462
88455	0.7801962825719121	1.138	1773
88745	0.580119185897436	1.022	780
89122	0.359354943090273	0.847	1271
89765	0.4360576615275141	1.026	873
89766	0.1888463159354406	0.198375	4041
89777	0.4558290871628236	0.319	1248
89778	0.5193347054205186	1.026	962
89780	0.7245761170915959	1.138	1059
89781	0.3125358190242606	0.3431666666666667	1869
89782	0.7567119087450044	1.112	1651
89790	0.0974315343521848	0.1627142857142857	1718
89792	0.7331009398148147	1.031	1296
89795	0.8008566174962386	1.138	6593
89796	0.8101405284121307	1.0982500000000002	5518
89797	0.7891265590958749	1.1362	6727
89801	0.6436119089679699	1.022	1621
89822	0.3175262119932432	0.519	907
89832	0.5929481358037687	0.9466666666666668	1057
89839	0.568492486318408	0.8450000000000001	804
89845	0.6514383826837719	1.026	4437
89846	0.381031956475729	0.932	2177
89848	0.7260869808306641	1.026	1546
89849	0.588908137846204	0.9865	1177
89853	0.8469484745401652	1.138	813
89857	0.7745643263665595	1.138	1866
89858	-0.1523552461119223	-0.0555	1611
89866	0.4376884595575135	0.26675	2530
89869	0.6131455901416807	1.0484	1293
89870	0.2843543743103678	0.1365	1294
89872	0.5745397570369445	1.024	850
89874	0.7993650014176886	1.138	898
89876	0.5373419383144831	0.81025	1510
89882	0.3631702877814975	0.1816666666666666	411
89884	0.9315346675191816	1.138	1173
89885	0.2402156105072463	0.1805	552
89886	0.2887517912146941	0.2055	733
89887	0.4893056619496855	0.95	3180
89890	0.531596	1.025	2025
89891	0.4934810446927374	1.025	1611
89894	0.4867430453500419	0.865	779
89910	0.6575029466488617	1.138	1560
89927	0.8459991241499828	1.137	510
89932	0.374892340187662	0.952	3804
89941	0.4526660574374207	0.947	1858
89944	0.5466876452119308	1.026	1911
89953	0.7766324400547444	1.13	1678
89958	0.4432480852320675	0.848	1185
89970	0.9284962091276716	1.138	1731
89978	0.8404351908155008	1.138	651
90007	0.5244423417742019	0.943	1450
90019	0.2010763336132909	0.1995	1185
90025	0.4604611980881691	0.641	642
90050	0.5173584936619718	0.962	925
90060	0.7239499594908625	1.022	1929
90070	-0.0091368182891186	-0.022	400
90075	0.3218041375617226	0.6527499999999999	1470
90102	0.6607885201692949	0.86975	3005
90113	0.6206766020922369	1.026	3511
90120	0.760233	1.114	420
90121	0.6756458038194445	1.049	576
90134	0.8649143774589194	1.138	2895
90135	0.5932707853283317	1.044	1425
90139	0.7047776666666667	1.134	747
90141	0.6535621566348485	1.0576	409
90161	0.8365600053181648	1.1372	1738
90167	0.7370846558405647	1.026	2010
90187	0.5372449104737071	1.015	2301
90196	0.9594955230942406	1.138	395
90199	0.1305729820936639	0.178	726
90203	0.7060698564875443	1.026	707
90204	0.636533	1.026	1458
90226	0.3335869999999999	0.224	339
90231	0.6723631102975152	1.006	1954
90233	0.3522028201057532	0.467	1095
90249	0.7663777927445417	1.066	2613
90268	0.7380056355051936	1.138	1059
90273	-0.0881349887767269	-0.079	753
90288	0.292762123327516	0.18	1719
90293	0.9165838446308188	1.138	1929
90313	0.4354921091370558	0.2375	1182
90316	0.000379	0.021	726
90317	0.0904373809266024	0.46825	751
90321	0.20397023841861	0.41325	861
90324	0.6179647916666667	1.026	1032
90326	0.4341895616001367	0.4396666666666666	655
90332	0.5501792851805729	0.923	2409
90333	-0.0778962600183237	0.1335	976
90338	0.2624007498222613	0.5508333333333334	2103
90342	0.4825458184161234	0.945	6228
90353	0.5100127659980899	0.831	1047
90355	0.7409690000000001	1.026	621
90362	0.716137	1.026	1113
90378	0.5626725535026944	1.014	1299
90379	0.656526876317249	1.045	1803
90381	0.4647328336726017	0.583	5731
90390	0.8150732330656425	1.118	484
90407	0.7084998152025428	1.128	537
90410	0.8724985813742564	1.08	389
90411	0.7562418112966399	1.0522	377
90416	0.6815439682647225	1.016	511
90417	0.4822077369033817	0.89525	813
90423	0.5683050000000001	1.018	681
90427	0.7532045159443282	1.1375	498
90441	0.6268700822873082	1.026	1434
90459	0.7470894304761905	1.138	1050
90480	0.4298144708520179	0.224	669
90485	0.275173	0.795	1614
90488	0.9002780834779257	1.0311428571428571	325
90506	0.5080277929606625	1.013	966
90507	0.6357594045053175	1.026	1239
90522	0.7016251350650906	1.04925	863
90523	0.6165877266541226	0.5226666666666667	1550
90525	0.720125615430187	1.0256666666666667	1113
90527	0.4936628819119607	0.9605714285714286	1194
90529	0.4982516114393311	1.026	958
90550	0.8881673731951935	1.138	986
90557	0.2164802294281574	0.143	965
90576	0.2068155641303219	0.6053333333333333	1348
90580	0.5123962924648787	1.026	783
90589	0.2663814073409438	0.593	652
90592	0.0021264759919038	0.007	2214
90594	-0.0719713576677667	-0.054	1369
90624	0.8031727860890653	1.0873333333333337	223
90625	0.070395	0.288	483
90627	0.5236905637530579	1.006	2627
90634	0.7400722246081877	1.026	584
90637	0.4207653923408764	0.999	490
90639	0.585820413919414	0.939	273
90649	-0.1766307686809453	0.38	889
90655	-0.047271	0.361	558
90665	0.4380810688336519	0.947	1569
90668	0.7984678438941492	1.138	4119
90673	0.7248987035714285	1.023	840
90678	0.7119149214387105	1.0303076923076924	2060
90693	0.840976219858156	1.137	423
90701	0.848814431661339	1.138	512
90736	0.2655735544783127	0.3678571428571429	317
90737	-0.0828619258534967	0.424	336
90780	0.8245574471744471	1.138	1165
90799	0.602235623940366	1.026	1468
90806	0.8473213367959312	1.138	1297
90809	0.8695022049707603	1.138	844
90826	0.7643567588652482	1.026	2538
90827	-0.3863679815873016	0.239	1575
90835	0.4809473473846612	0.9783333333333334	907
90843	0.662136	1.026	354
90850	0.4797190464088398	1.026	2715
90853	0.2886102271147011	0.19575	2818
90861	0.475071453518314	0.8981666666666667	467
90864	0.5346264503745318	1.026	1068
90865	0.2894957244541744	0.2285	687
90871	0.2228291327433628	0.151	339
90874	0.6193689951159952	1.022	1638
90933	0.7679872522771757	1.066	1725
90952	0.473139820971867	1.016	1173
90956	0.5120378935507898	0.6475	1827
90957	0.7596034241768806	1.137	4161
90987	0.1982776656746031	0.013	2016
90990	0.527058897995399	0.986	2446
90993	0.7891570487179488	1.117	1560
91010	0.8479087892640766	1.138	3033
91012	0.7699402305672653	1.0485	1092
91039	0.6247603038636401	1.026	2482
91050	0.6239427187939863	1.042	1296
91056	0.4677894129692832	0.943	2637
91057	0.4423030393396885	0.6245	906
91074	-0.3182643821765866	-0.023	4313
91107	0.6317204887845592	1.022	1917
91120	-0.0341132527915701	0.3641428571428571	1092
91133	0.6621411179074311	1.026	1774
91137	0.8811322141109391	1.138	895
91147	0.7397393581830154	1.1377272727272727	2439
91151	0.6445029999999999	0.97	1650
91156	0.2616654375099238	0.5055	7441
91179	0.5691257790971803	0.943	2608
91181	0.681386721644777	1.026	4296
91227	0.0794941731550164	0.169	691
91252	0.686464816404535	1.026	915
91272	0.7010471564553531	1.0193333333333332	402
91283	0.8465424662590579	1.131	741
91289	0.4811409763985049	1.016	2086
91298	0.7940429856850716	1.138	978
91300	0.3461783169816988	0.6466666666666666	563
91304	0.5260306992792886	0.9466666666666668	1452
91319	0.6831032330314747	1.025	645
91351	0.2851452594968506	0.591	4723
91368	0.8023336301928047	1.066	304
91369	0.8296360207768745	1.138	1107
91373	0.4876261965785526	0.623	1339
91392	0.5724407645259939	0.8770000000000001	1635
91404	0.9062840966044956	1.138	2091
91408	0.9963884266743128	1.13	363
91409	0.1800755012141259	0.0767	841
91419	0.6584035114709852	1.138	741
91433	0.4177870460949013	0.301	1129
91442	0.5651983048209367	1.021	534
91445	0.9069283827326248	1.138	495
91452	0.6850956392264511	1.019608695652174	1420
91461	0.7422882786774628	1.026	1482
91464	0.3030498048780488	0.176	738
91522	0.5436730474473765	1.021	1446
91523	0.203263	0.139	1299
91526	0.7806907648138477	1.0992000000000002	2351
91543	0.5138850436687635	1.115	943
91544	0.4822370319006057	0.9996666666666668	1348
91574	0.5420181069289992	0.2725714285714286	480
91582	0.5035278807785888	0.219	411
91584	0.7066604943245907	1.138	3604
91603	0.6968439999999999	1.026	1119
91607	0.1328456193643754	0.1845	2706
91608	0.954498320261438	1.138	612
91612	0.7968625002383019	1.0965	302
91614	0.6530498942956842	1.016	1522
91624	0.8069250624524629	1.138	1932
91646	0.5474222389308248	1.026	3180
91647	0.6278494890378885	1.026	597
91653	0.5532876045653572	1.026	2389
91661	-0.1471614073645351	0.2329999999999999	877
91662	0.3508330443519418	0.968	3018
91663	0.460947	1.022	969
91664	-0.1866314442155852	-0.085	2913
91683	0.740683958135861	1.138	1266
91687	0.770752903836317	1.138	1069
91689	0.6159164444444445	0.314	324
91694	0.7893888542734286	1.094	1391
91703	0.3388183723199329	0.2275	778
91734	0.0121301769005847	-0.018	684
91746	0.9118186628059232	1.138	2174
91748	0.6820055084375302	1.026	3192
91749	0.5329139003990786	1.0402	1224
91750	0.9376034716846576	1.1364999999999998	306
91752	0.4895948837465565	0.272	3630
91754	0.8612841208234844	1.127	2565
91768	0.7722328818825129	1.1006666666666665	1310
91775	0.7734489974356417	1.1365263157894736	1597
91782	0.8708066688693098	1.138	1362
91801	0.5989700932191591	1.026	1665
91807	0.4119159482432915	0.6235	1948
91828	0.3484106500691563	0.947	2169
91833	0.8983867414051984	1.1193333333333333	1285
91851	0.8785740935444839	1.138	1322
91860	0.5957353013850155	1.026	348
91862	0.3357686996281752	0.56525	886
91869	0.6917977936428172	1.026	1567
91875	0.736096768707483	1.026	1323
91893	0.6187837301333334	1.023	1875
91894	0.4410726612903226	0.245	372
91937	0.1617172501854928	0.1326666666666666	811
91942	0.4852196654565111	0.5599999999999999	409
91947	0.7014423373110581	1.026	1257
91949	0.7146666100302638	1.111	2313
91966	0.434150134256815	0.9236	447
91975	0.6210129338641157	0.9666666666666668	1301
91977	0.4406823443121693	0.7806249999999999	564
91978	0.5650573585337916	0.913	873
92002	0.5928017987641979	1.022	717
92014	0.722564	1.122	894
92017	0.6885446945126945	1.082	2442
92086	0.142507436578171	0.348	678
92092	0.5828284274640089	0.945	903
92104	0.625239	1.026	1998
92105	0.8519868452649649	1.1349166666666666	2397
92106	0.5149720181773129	0.9076	960
92126	0.8338059999999999	1.138	3639
92129	0.3547611803989139	0.6005	385
92140	0.881397786219938	1.138	1665
92154	0.7326544438502673	1.022	2244
92162	0.5808314023129921	1.026	430
92170	0.4590743897129997	0.924	943
92181	0.8343616950354611	1.138	705
92196	0.5246470328135152	0.7876666666666666	357
92211	0.5577982914941706	1.026	2409
92235	0.5536630411274088	1.018	3477
92241	0.3462500059859088	0.1475	1206
92255	0.8904981633141763	1.138	2088
92259	0.8794234658119658	1.1343333333333334	182
92283	0.3916965058899551	0.197	1657
92285	0.4137858356731875	0.5695	1392
92291	0.2632348348258706	0.209	2010
92292	-0.1456377758662214	0.057	915
92293	0.4316685963330327	0.86	3327
92304	0.1196856349206349	0.07	315
92305	0.5641019912586654	1.022	894
92312	0.7585489149072296	1.039	1563
92335	0.7728282473103715	1.1097391304347826	966
92340	0.2671069224440384	0.14275	443
92342	0.5922229999999999	0.97	1119
92344	0.5887970114125457	0.315	945
92345	0.6012360294176108	1.0418333333333334	928
92346	0.3183953610782328	0.3576666666666666	396
92359	0.4030386743312895	1.015	365
92369	0.7885240097323601	1.138	822
92370	0.7295314833516793	1.026	1404
92399	0.7812105338946959	1.138	658
92400	0.9394223769633508	1.138	573
92421	0.7377734430199431	1.026	702
92482	0.7202529920372304	1.0819	241
92483	0.2499719999999999	0.43	1146
92521	0.5908927395917095	1.0281290322580643	2384
92552	0.087545	0.508	1068
92558	0.8325949720768866	1.134	1794
92565	0.6443040316265493	1.026	720
92579	0.7045740095881277	1.026	732
92591	0.5319068230543319	0.962	1362
92595	0.4147252916566789	1.002	1225
92597	0.9391972741278144	1.138	658
92609	0.6397249801282268	1.1006666666666665	969
92610	0.565	1.026	555
92667	0.4834859429874351	0.7113333333333333	863
92675	0.6715972918113039	1.134	636
92689	0.6396611640791068	1.076	1381
92691	0.7157447774049216	1.083	894
92703	0.8929391892130858	1.138	1131
92714	0.558894099078341	1.015	1302
92715	0.2494340824135393	0.2245	1359
92736	0.6154143093432068	0.994	1155
92737	0.6375987547425475	1.026	2214
92745	0.6901076655372195	1.026	1368
92747	0.2833093608247422	0.203	1455
92749	0.5578924840305892	1.026	2223
92797	0.3627672895220588	0.245	3264
92799	0.6906080718805232	1.1255000000000002	2086
92815	0.6351479999999999	1.026	393
92822	0.4856935871539211	0.8811666666666667	1589
92840	0.4298216466343701	0.863	595
92856	0.6269092169224846	1.0545	811
92906	0.9200633983813769	1.138	1481
92912	0.8932808385020804	1.138	1077
92922	0.6466133085299456	1.018	1653
92935	0.6568189999999998	1.026	1782
92949	0.7957822474529888	1.1125714285714283	1835
92960	0.4786894894772246	1.024	621
92979	0.7857873141908257	1.082	871
92999	0.6528285637831619	1.0336666666666667	1818
93010	0.5180533263651621	1.026	1350
93034	0.5187670655783316	1.0545	1743
93035	0.6820742002827522	1.026	12732
93058	0.7660629112670484	1.134	695
93081	0.9557063202053544	1.128	451
93082	0.3078939948588963	0.4479999999999999	497
93099	0.3181600733227441	0.2555	698
93100	0.5186170763476249	1.018333333333333	1556
93107	0.5032623346153846	0.994	1165
93109	0.5066770358441632	0.9504	1113
93129	0.7808304191943106	1.062	655
93134	0.146670101541793	0.5666666666666668	996
93145	0.7149038258033044	1.0633333333333332	1311
93166	0.7876755631991053	1.071	1788
93183	0.563846	1.026	1272
93185	0.6483214929424538	1.026	1842
93190	0.4266797870651641	0.6475	528
93210	0.6052438654498116	0.8638	768
93233	0.2692084115300028	0.2243333333333333	1956
93273	0.2005851007713364	0.0732857142857142	368
93323	0.1355956660433133	0.014	1171
93343	0.4809179598824006	0.946	748
93349	0.0942638318040737	0.1183	1336
93377	0.5423386405505968	1.026	367
93380	0.9106173287878788	1.1285	270
93408	0.6570973064958445	1.1006666666666665	543
93426	0.1873241297366369	0.7262500000000001	809
93432	0.3785601504643573	0.6645	4498
93436	0.3926756463297427	0.9469999999999998	1420
93474	0.2597105555555555	0.537	1170
93487	0.7977952195121951	1.026	738
93492	0.0848028046266276	0.152125	1324
93517	0.6046004433164128	1.026	1182
93550	0.6828271149860164	0.558	1607
93587	0.6312490235294118	1.01	1020
93589	0.5507251782630023	1.0255	2588
93594	0.6313520473232656	0.8949999999999999	2739
93611	0.7191125514059347	1.096	722
93621	0.6867139999999999	1.066	384
93622	0.128797	0.058	360
93624	0.6468320256980581	1.097	1096
93627	0.7935032021425917	1.129	2605
93643	0.6534646913339388	1.026	1656
93649	0.5940838031275593	1.018	2889
93650	0.4450420538641686	1.022	1281
93659	0.0171024819277108	0.029	498
93661	0.735582	1.071	900
93663	0.6706843488955823	1.114	1992
93664	0.8552177165522145	1.138	3748
93953	-0.1248563010597302	-0.073	2076
93973	0.8592740564321659	1.138	1708
93974	0.4531002253717296	0.645	237
93978	0.3870682158730159	0.2345	630
93979	0.6091238976907131	1.026	1294
93986	0.9803780508070362	1.140375	1870
94005	0.7384841537127841	1.1133333333333333	1637
94015	0.5685431355055336	1.026	1263
94025	-0.1621977898718978	-0.166	41307
94026	0.185793	0.12	3108
94027	0.1410404096385542	0.077	498
94030	0.7791286470588238	1.062	2142
94031	0.6190544256166992	0.998	1218
94032	0.9531999458333332	1.125	240
94033	0.442789	0.862	729
94039	-0.0074895812685055	0.4456666666666667	816
94056	0.7175167223796034	1.12	1059
94059	0.016253	0.057	1437
94081	0.7133266117073086	1.11	751
94086	0.179452	0.1445	480
94097	0.8546848104829089	1.138	892
94101	0.9576327961038962	1.138	429
94103	0.8677269157726331	1.138	450
94104	0.8739445365604575	1.138	2601
94107	0.8423579999999999	1.138	411
94115	0.1602952289156626	0.065	498
94120	0.5068611467981622	1.026	1765
94121	0.8266738237142857	1.0716	1822
94122	0.7491149880296415	1.138	2226
94134	0.832613884757874	1.138	2460
94137	-0.0795289644592531	0.024	7203
94160	0.5263705600265015	0.9973333333333332	2135
94233	0.5105721776617953	1.026	1453
94234	0.208054	0.085	1212
94235	0.7622254929577464	1.026	213
94239	0.8854710399456645	1.128	279
94240	0.4042604332945372	0.2083333333333333	1038
94241	0.8262119903265016	1.138	609
94274	0.5378284333010348	0.8388	355
95681	0.6876289678694245	1.0455555555555556	833
96459	0.8601413039177631	1.096	2952
96626	0.4673918349687778	0.6980000000000001	573
96764	0.6124648594847776	1.026	2562
103910	0.8719711464354528	1.138	519
112398	0.8025756051781824	1.054	1012
112399	0.854065317072552	1.0993333333333333	535
112464	0.5438872843641274	0.293	834
112476	0.6202927585707745	0.7856666666666666	916
112479	0.6500904530344968	0.6496	1499
112483	0.6385934866749192	1.026	462
112487	0.6695386982248522	1.026	507
112495	0.6532089080996885	1.022	642
112574	0.7606818866024024	1.029	1846
112609	0.7250939401294499	1.026	618
112611	0.75120504778157	1.138	879
112616	0.5793920324155011	1.0245	478
112703	0.2698192975760103	0.943	720
112714	0.4637925424981522	0.787	1353
112724	0.5278759793888197	1.007	854
112744	0.2317441585365853	0.111	492
112752	0.4879666411394785	0.645	543
112755	0.8626098111448557	1.1364999999999998	850
112770	0.556903700254247	1.026	1039
112802	0.6824668352417302	1.026	1572
112812	0.4697626921799517	0.75225	238
112817	0.6833530812269033	1.08	739
112840	0.656312	1.026	1164
112849	0.6701110515499389	1.026	751
112858	0.5637983427670926	1.0235	564
112869	0.7075135782312925	1.106	882
112885	0.7146920659672593	1.026	1371
112936	0.8232776360039565	1.124	1011
112937	0.2918169741213632	0.292	1452
112939	0.6439710656565657	1.025	1584
112942	0.8103676023890717	1.138	880
112950	0.8498902850899309	1.1366666666666665	751
112970	0.4634859999999999	1.026	1065
113000	0.4650586508881353	0.817875	706
113026	0.6562835839662448	1.026	2370
113091	0.5654426765676568	0.937	303
113115	0.4688246001727115	0.245	1158
113130	0.4407010327498588	0.288	841
113146	-0.1312393871060501	0.03675	9885
113174	0.7207020493321279	1.026	1426
113177	0.4963481894607935	0.8588749999999999	631
113178	0.4916688191757862	0.9456666666666664	656
113179	0.354563	0.862	1104
113189	0.6087014857954545	1.026	1093
113201	0.8217459125497241	1.1366666666666665	1136
113220	0.5846451569529653	1.026	1956
113230	0.3876709451783023	0.503	873
113235	0.6439557287707998	1.026	1338
113246	0.676517308494144	0.986	315
113251	0.8164314236697937	1.1285	1847
113263	0.773007442214112	1.025	1644
113277	0.5324739585228198	0.30425	717
113278	0.4748890644273258	0.909	1264
113402	0.7223310958333332	1.026	480
113419	0.9362369255499156	1.138	591
113444	0.8598779999999999	1.138	279
113451	0.7384111543697878	1.134	1403
113452	0.5826060158401476	1.024	589
113457	0.4771812113821138	0.645	1353
113510	0.5707097456238255	1.023	3205
113540	0.1220502722571332	0.0788	433
113612	0.6521411001419835	1.026	1321
113622	0.0674822136962435	0.379	3150
113655	0.4144469378531072	1.001	1239
113675	0.412889708080808	1.026	990
113691	-0.382291	-0.0855	258
113730	0.201003	0.16625	2746
113746	0.6291187145550527	0.962	694
113791	0.5772448954126123	0.7853333333333333	673
113802	0.2587353047158355	0.202	1205
113828	0.5504177923222624	0.673	1251
113829	0.6689950000000001	1.026	975
113835	-0.0342965511481331	0.502	749
113878	0.6272388119739599	1.025	1786
114026	0.1394757477096546	0.4595	1419
114034	0.6753367977821265	1.026	1533
114049	0.5678804810874704	1.026	846
114088	0.8534162896024546	1.138	2145
114112	0.5570964847444699	0.98	1878
114131	0.278765	0.216	486
114132	-0.0665439872335983	0.0204999999999999	1953
114134	0.7629764771199353	1.008	1510
114294	0.7367272036981016	1.138	1383
114327	0.6819186515010174	1.1109230769230771	1784
114335	0.1505834615384615	0.068	468
114336	0.1542117134146341	0.059	492
114548	0.4600108556372398	1.0	2897
114569	0.6697712944980044	1.11	378
114571	-0.0330987160048134	0.0625	1662
114609	0.3986559915341505	0.7766666666666667	615
114625	0.5200923473389356	1.026	1428
114659	0.0447911987122778	-0.052	2711
114757	0.7759433880346546	1.094	502
114769	0.0739609494949495	0.0295	444
114770	0.3162996212521095	0.152	1818
114771	0.4471714902534113	0.944	1026
114780	0.3118078545606593	0.555125	3586
114781	0.8347080680769214	1.138	1765
114783	0.6480043693546225	0.8817999999999999	3416
114784	0.766089865195617	1.138	10712
114785	0.8769711899070383	1.026	3012
114786	0.7347176953405018	1.049	1953
114787	0.2836059999999999	0.158	3027
114788	0.8904049249478261	1.138	10915
114789	0.790354416853449	1.138	1458
114790	0.4926240232629324	1.026	3267
114791	0.7349027304065041	1.049	3075
114792	0.8368056034191019	1.1308	1255
114793	0.8492803284529606	1.138	3280
114794	0.7076979999999999	1.019	2463
114795	0.6347006464854167	1.106666666666667	2754
114798	0.940716	1.138	2091
114799	0.8384614009425426	1.08	1521
114800	0.8161738303249098	1.134	1662
114801	0.664694	1.026	1476
114803	0.7538985277700513	1.1006666666666665	2457
114804	0.7807093419478661	1.11125	1569
114805	0.9493041764281196	1.138	1678
114815	0.7622920105503279	1.138	3507
114818	0.8151221400304415	1.137	2628
114821	0.6359532583408747	0.966	3751
114822	0.3708673847687744	0.933	1860
114823	0.607172273164934	1.026	2514
114824	0.164859	0.142	1347
114825	0.8257544069574889	1.138	1838
114826	0.4735213370600414	0.3145	2415
114827	0.4148782573252414	0.3163333333333333	3177
114836	0.0969879749568845	0.1566666666666666	887
114876	0.7878785682173173	1.138	1544
114879	0.472346840202311	0.992	2177
114880	0.8630945297091073	1.138	2590
114881	0.7518579901146699	1.138	2529
114882	0.8982387667768621	1.138	2575
114883	0.910049585569653	1.138	1966
114884	0.732362306277245	1.026	1859
114885	0.8292904893048129	1.071	2244
114897	0.6106389804893617	1.138	796
114898	0.6854851623708618	1.049	925
114899	0.8375220848747469	1.134	850
114900	0.728224	0.962	990
114902	0.7425710300546446	1.066	732
114904	0.3920851101920779	0.7546666666666667	675
114905	0.7969618186101113	1.138	877
114907	0.8412764404060038	1.138	928
114908	0.2627850080566429	0.0513333333333333	520
114926	0.7264783209876544	1.138	324
114928	0.5620609999999999	1.008	2517
114932	0.373151	0.898	384
114960	0.3411691111111111	0.203	828
114971	0.5986864523547892	0.97175	495
114984	0.2147082734436564	0.283	427
114987	0.6758286690582672	1.026	1102
114990	0.427913	1.016	2022
114991	0.8201103950604368	1.138	2739
115004	0.1754295799078434	0.685	1469
115019	0.7013883747687082	1.138	2568
115024	0.732315861277775	1.127	753
115098	0.6582561101190476	0.947	672
115106	0.7032408057048984	1.109	604
115111	0.757374139741486	1.138	1794
115123	0.9738351902934346	1.138	589
115196	0.1362368460468103	0.173	1081
115201	0.8878417202067979	1.138	1104
115207	0.900156	1.074	978
115209	0.5644862698412698	1.026	1575
115265	0.7467081683848797	1.138	582
115273	0.5945891872146118	1.026	487
115286	0.6683422259708705	1.0391428571428571	624
115290	0.59687927479092	1.021	837
115294	0.8666489295697908	1.138	828
115330	0.27907	0.916	1002
115350	0.2536227892772891	0.2186666666666666	1226
115352	0.1073545756417416	0.1715	2217
115353	0.7789331880341881	1.138	1287
115361	0.0904039708788351	0.194	1923
115362	0.1408830147643384	0.167	1761
115399	0.3224216961325967	0.207	1629
115416	0.513765695035461	1.138	705
115426	0.7903819929204049	1.135	1410
115509	0.7638575342648037	1.134	1503
115548	0.8514535803494926	1.138	1968
115557	0.763073923203088	1.138	1676
115560	0.671339	0.877	816
115572	0.6819030234741784	1.026	1278
115584	0.6430567393312142	1.1235	1865
115650	0.3084198702702702	0.119	555
115653	-0.2907901914030819	-0.093	1233
115677	0.6796972103987372	1.026	1486
115701	0.2688202078919084	0.122	6513
115703	0.6414323593780645	1.026	3539
115704	0.7915010533171027	1.1195	2401
115708	0.6099596689655172	1.037	870
115727	0.6326020708470141	1.026	1836
115749	0.4983951055634329	0.3135	1629
115752	0.6875921070014107	1.026	3040
115761	0.3739409999999999	0.289	591
115795	0.800017	1.138	534
115811	0.2922028748835267	0.168	1211
115817	0.6185043885350319	1.026	942
115825	0.7789218592935652	1.0964999999999998	696
115827	0.9164418084795324	1.138	684
115861	0.4743506604068858	0.921	639
115908	0.7744032263370317	1.134	552
115939	0.4172468722044728	1.016	939
115948	0.3904552593599826	0.5818333333333333	1537
115950	0.5953717483766233	0.917	1848
115992	0.644076695978306	0.8422000000000001	491
116028	0.3595399971976966	0.7633749999999999	279
116039	0.8616638271093393	1.1156	975
116064	0.8001057768817205	1.083	1116
116068	0.7263015638506478	1.0633333333333332	586
116071	0.199416921207292	0.1628333333333333	716
